  

4240, 0, 4238, 25, 4240, 50, 4239, 75, 4267, 100, 4286, 126, 1956, 150, 4239, 175, 1956, 200, 4240, 225, 1931, 250, 1907, 275, 1932, 300, 1908, 325, 1956, 350, 1931, 375, 1988, 400, 1957, 425, 1985, 450, 1985, 475, 1986, 500, 2011, 525, 2058, 550, 2082, 575, 2059, 600, 16037, 625, 16062, 650, 16034, 675, 6536, 700, 13555, 725, 13554, 750, 13503, 775, 13500, 800, 13501, 825, 13477, 850, 13577, 875, 13422, 900, 13554, 925, 13447, 950, 13478, 975, 13399, 1000, 13397, 1025, 13346, 1050, 13399, 1075, 13374, 1100, 13396, 1125, 7548, 1150, 13374, 1175, 7571, 1200, 7727, 1225, 7595, 1249, 7674, 1275, 7571, 1300, 7602, 1325, 7545, 1350, 7572, 1375, 7205, 1400, 7548, 1425, 7151, 1450, 7229, 1475, 7126, 1500, 7139, 1525, 7053, 1550, 7089, 1575, 15473, 1599, 7157, 1625, 7217, 1650, 7174, 1675, 7353, 1700, 7144, 1725, 7602, 1750, 7673, 1775, 7229, 1800, 7151, 1825, 7205, 1850, 7174, 1875, 7328, 1900, 7199, 1925, 11285, 1950, 8302, 1975, 7212, 2000, 1891, 2025, 8313, 2050, 2021, 20750, 4226
2123, 2095
2163, 2072
2199, 2072
2243, 2071
2281, 2071
2320, 2071
2359, 2073
2402, 2047
2444, 2047
2487, 2069
2529, 2072
2570, 2119
2615, 2101
2659, 2052
2704, 2028
2748, 2026
2790, 2028
2834, 2027
2880, 2022
2931, 1080
2971, 1047
3018, 1021
3064, 1017
3110, 1018
3161, 1015
3207, 1012
3253, 988
3294, 987
3338, 963
3392, 963
3432, 933
3486, 933
3539, 933
3589, 933
3642, 933
3693, 933
3740, 933
3800, 937
3856, 938
3914, 961
3966, 962
4029, 962
4084, 993
3895, 962
3807, 937
3745, 933
3703, 933
3648, 934
3596, 933
3545, 933
3494, 933
3439, 933
3395, 963
3339, 963
3284, 987
3233, 987
3180, 1017
3137, 1016
3079, 1017
3022, 1022
2967, 1046
2912, 1100
2859, 2026
2805, 2029
2748, 2027
2695, 2027
2640, 2078
2583, 2120
2525, 2072
2474, 2047
2423, 2048
2372, 2072
2322, 2071
2271, 2071
2217, 2071
2166, 2072
2112, 2095
2064, 2096
2018, 2105
1968, 2100
1923, 2101
1874, 2129
1826, 2201
1780, 2370
1734, 2342
1684, 2341
1632, 2365
1583, 2389
1531, 2176
1480, 2104
1434, 2073
1381, 2071
1326, 2040
1268, 2040
1217, 2011
1158, 2011
1098, 1985
1034, 1962
974, 1877
904, 1849
836, 1823
769, 1794
692, 1792
609, 1791
537, 1794
457, 1768
377, 1793
302, 1795
217, 1792
142, 1823
73, 1823
2, 1852
0, 1876
0, 1932
0, 1933
0, 1877
30, 1852
88, 1822
140, 1823
202, 1793
262, 1792
326, 1791
386, 1794
457, 1768
523, 1768
586, 1794
653, 1792
724, 1793
787, 1795
843, 1821
897, 1852
955, 1854
1009, 1908
1061, 1962
1114, 1986
1167, 2011
1219, 2039
1265, 2040
1312, 2040
1354, 2039
1397, 2070
1441, 2072
1482, 2071
1525, 2105
1569, 2154
1608, 2226
1642, 2365
1684, 2340
1721, 2341
1757, 2341
1791, 2372
1823, 2371
1862, 2226
1900, 2155
1935, 2128
1970, 2101
2006, 2100
2043, 2096
2080, 2104
2118, 2095
2158, 2095
2189, 2072
2233, 2071
2270, 2071
2305, 2072
2346, 2072
2386, 2072
2427, 2047
2470, 2047
2513, 2072
2556, 2096
2602, 2149
2645, 2052
2693, 2053
2733, 2026
2776, 2029
2819, 2028
2865, 2024
2914, 1100
2957, 1046
2998, 1045
3042, 1018
3088, 1016
3144, 1016
3183, 986
3233, 988
3280, 987
3315, 964
3366, 963
3408, 933
3443, 933
3492, 933
3536, 933
3578, 933
3621, 933
3662, 933
3702, 933
3737, 933
3789, 933
3834, 938
3887, 938
3937, 964
3984, 962
4037, 962
3895, 938
3802, 938
3741, 933
3696, 934
3647, 933
3592, 933
3541, 933
3486, 933
3433, 933
3393, 963
3338, 963
3282, 987
3233, 985
3183, 1015
3133, 1018
3074, 1017
3018, 1023
2966, 1047
2922, 1099
2865, 2024
2810, 2029
2759, 2030
2709, 2027
2651, 2053
2596, 2147
2541, 2095
2486, 2071
2437, 2046
2391, 2046
2341, 2071
2292, 2071
2241, 2071
2182, 2071
2135, 2094
2083, 2095
2032, 2104
1981, 2101
1932, 2100
1889, 2125
1838, 2201
1792, 2372
1745, 2371
1695, 2342
1645, 2340
1592, 2389
1537, 2149
1482, 2096
1433, 2071
1378, 2070
1321, 2039
1261, 2040
1205, 2035
1142, 2010
1081, 1963
1014, 1933
941, 1853
877, 1822
807, 1825
735, 1795
659, 1792
583, 1794
506, 1768
420, 1768
345, 1795
268, 1793
192, 1793
120, 1824
52, 1823
0, 1853
0, 1902
0, 1932
0, 1933
0, 1902
2, 1853
63, 1852
118, 1825
179, 1823
230, 1793
303, 1792
362, 1793
420, 1768
490, 1769
557, 1768
615, 1795
678, 1792
740, 1794
801, 1795
863, 1821
920, 1852
979, 1876
1027, 1933
1081, 1963
1132, 1985
1184, 2010
1236, 2039
1276, 2040
1327, 2041
1367, 2041
1411, 2071
1457, 2070
1496, 2104
1537, 2130
1578, 2177
1615, 2390
1654, 2365
1691, 2339
1728, 2341
1763, 2342
1796, 2372
1829, 2347
1868, 2206
1906, 2130
1942, 2129
1976, 2100
2012, 2100
2050, 2097
2091, 2095
2130, 2094
2168, 2072
2206, 2071
2248, 2072
2289, 2071
2325, 2071
2365, 2072
2408, 2047
2446, 2047
2489, 2070
2531, 2071
2573, 2096
2623, 2149
2666, 2054
2713, 2027
2751, 2030
2795, 2028
2845, 2027
2890, 2023
2941, 1081
2985, 1046
3034, 1022
3077, 1014
3135, 1015
3173, 1016
3221, 986
3271, 987
3308, 964
3363, 963
3412, 933
3455, 933
3509, 933
3561, 933
3610, 933
3666, 933
3714, 933
3766, 933
3823, 937
3882, 938
3941, 961
3991, 963
4049, 961
3893, 938
3798, 937
3737, 934
3689, 933
3640, 933
3589, 934
3538, 933
3487, 933
3430, 933
3383, 963
3331, 964
3278, 988
3225, 986
3172, 1016
3126, 1016
3069, 1017
3017, 1022
2961, 1048
2907, 1121
2851, 2024
2796, 2029
2742, 2030
2692, 2028
2635, 2079
2582, 2149
2527, 2071
2475, 2072
2422, 2046
2371, 2071
2319, 2071
2266, 2070
2212, 2074
2162, 2071
2113, 2094
2065, 2095
2019, 2096
1969, 2099
1923, 2129
1873, 2154
1822, 2275
1777, 2372
1729, 2370
1678, 2340
1628, 2364
1578, 2201
1523, 2130
1470, 2096
1421, 2071
1367, 2067
1307, 2041
1252, 2039
1199, 2039
1134, 1985
1075, 1961
1013, 1908
941, 1877
878, 1852
810, 1824
736, 1794
659, 1792
582, 1795
507, 1765
421, 1765
344, 1794
267, 1795
192, 1792
116, 1823
45, 1825
0, 1853
0, 1903
-----
0, 747
0, 747
0, 750
0, 752
39, 775
95, 780
151, 780
208, 781
271, 780
336, 805
396, 990
469, 897
538, 867
601, 837
667, 788
734, 764
797, 763
857, 762
914, 757
971, 757
1023, 757
1076, 757
1124, 757
1174, 757
1227, 758
1268, 758
1316, 762
1356, 763
1398, 791
1441, 792
1482, 811
1526, 1135
1569, 879
1606, 830
1642, 828
1678, 829
1715, 827
1755, 831
1790, 830
1823, 830
1861, 830
1902, 829
1936, 830
1975, 831
2018, 830
2057, 855
2100, 829
2146, 860
2182, 854
2233, 884
2271, 911
2306, 957
2347, 1059
2385, 1028
2427, 980
2474, 982
2518, 980
2562, 1005
2608, 1003
2654, 1003
2700, 1005
2741, 975
2786, 976
2837, 1005
2886, 1005
2933, 1004
2974, 1004
3021, 1006
3068, 1058
3120, 1087
3166, 1067
3216, 1069
3264, 1086
3306, 1153
3363, 1030
3413, 1004
3461, 1005
3510, 1005
3564, 1005
3610, 1004
3669, 975
3717, 975
3768, 975
3824, 974
3884, 974
3942, 975
3995, 976
4058, 976
3889, 974
3797, 976
3737, 975
3688, 975
3637, 975
3583, 1004
3534, 1005
3479, 1005
3426, 1004
3384, 1029
3328, 1128
3280, 1086
3225, 1069
3171, 1068
3125, 1087
3069, 1029
3016, 1006
2963, 1005
2909, 1005
2859, 1006
2805, 1006
2751, 975
2703, 1004
2646, 1004
2591, 1004
2533, 981
2478, 981
2425, 980
2375, 1028
2324, 1060
2270, 933
2216, 885
2164, 855
2112, 860
2058, 830
2006, 854
1956, 830
1909, 830
1858, 829
1809, 829
1762, 829
1708, 830
1658, 830
1603, 830
1548, 829
1491, 945
1439, 812
1384, 787
1330, 763
1267, 762
1216, 758
1150, 757
1088, 757
1024, 757
955, 757
884, 758
809, 763
736, 764
657, 787
581, 812
506, 865
417, 872
344, 992
266, 780
190, 780
115, 779
44, 780
0, 775
0, 750
0, 746
0, 750
0, 749
0, 774
58, 775
118, 781
186, 781
242, 781
320, 806
387, 968
461, 896
536, 866
604, 837
677, 788
748, 764
813, 763
880, 758
943, 757
1007, 757
1065, 757
1123, 758
1181, 758
1233, 758
1278, 758
1333, 763
1382, 788
1431, 788
1476, 843
1528, 996
1576, 854
1622, 828
1665, 829
1710, 830
1754, 830
1793, 829
1833, 830
1879, 830
1919, 830
1962, 831
2002, 831
2047, 829
2095, 830
2140, 860
2180, 855
2233, 885
2275, 937
2317, 1057
2361, 1059
2411, 1005
2456, 980
2506, 982
2552, 980
2601, 1005
2647, 1005
2700, 1004
2749, 976
2800, 1005
2855, 1004
2909, 1004
2961, 1004
3010, 1004
3063, 1058
3117, 1059
3168, 1069
3224, 1069
3280, 1088
3331, 1128
3391, 1029
3438, 1005
3498, 1005
3547, 1005
3598, 1005
3653, 972
3703, 975
3755, 975
3820, 975
3882, 974
3943, 974
4003, 975
4073, 975
3890, 974
3799, 974
3737, 976
3687, 976
3635, 975
3584, 1005
3532, 1006
3477, 1005
3424, 1004
3384, 1052
3326, 1152
3278, 1085
3224, 1069
3168, 1060
3112, 1058
3055, 1034
3002, 1004
2947, 1004
2892, 1005
2833, 1005
2780, 1005
2726, 976
2670, 1004
2611, 1005
2554, 975
2496, 981
2440, 980
2388, 1003
2327, 1059
2274, 933
2212, 885
2160, 855
2107, 860
2057, 830
2007, 854
1958, 831
1911, 831
1860, 829
1813, 829
1764, 830
1707, 829
1654, 834
1595, 828
1541, 854
1482, 1161
1426, 816
1370, 786
1306, 763
1245, 758
1182, 757
1116, 757
1048, 758
982, 757
909, 757
840, 759
768, 764
683, 764
599, 817
522, 866
429, 871
349, 992
272, 780
197, 782
119, 779
47, 780
0, 774
0, 752
0, 750
0, 747
0, 752
0, 774
64, 781
127, 782
198, 781
274, 780
347, 829
418, 945
500, 872
582, 866
658, 787
738, 764
812, 764
884, 762
956, 758
1022, 757
1087, 757
1147, 757
1212, 757
1263, 758
1321, 763
1372, 787
1419, 788
1466, 811
1517, 1041
1563, 855
1611, 831
1656, 828
1700, 830
1746, 831
1788, 829
1825, 829
1872, 829
1914, 830
1956, 830
1996, 830
2041, 830
2088, 830
2133, 861
2176, 855
2225, 885
2265, 908
2309, 957
2355, 1059
2403, 1029
2448, 980
2496, 982
2541, 980
2593, 1004
2645, 1004
2697, 1004
2746, 975
2798, 1002
2852, 1005
2906, 1005
2958, 1005
3007, 1035
3059, 1058
3106, 1086
3161, 1059
3216, 1069
3272, 1087
3319, 1244
3381, 1052
3428, 1005
3488, 1004
3540, 1006
3589, 1005
3643, 975
3694, 975
3740, 975
3806, 974
3868, 974
3917, 974
3970, 974
4034, 976
4088, 975
3889, 974
3797, 974
3735, 976
3688, 976
3636, 975
3583, 1005
3532, 1006
3476, 1005
3419, 1004
3368, 1052
3303, 2148
3256, 1068
3189, 1068
